Place,Class,lat,long
"Montgomery County, Texas",Class A,30.3213482,-95.4777811
"Montgomery County, Texas",Class A,30.3213482,-95.4777811
"Morris County, Texas",Class A,33.122847,-94.7691586
"Morris County, Texas",,33.122847,-94.7691586
"Morris County, Texas",Class A,33.122847,-94.7691586
"Nacogdoches County, Texas",Class B,31.6353071,-94.645035
"Newton County, Texas",Class B,30.9359604,-93.66232389999999
"Newton County, Texas",Class A,30.9359604,-93.66232389999999
"Newton County, Texas",Class B,30.9359604,-93.66232389999999
"Orange County, Texas",Class B,30.1484033,-93.86553029999999
"Palo Pinto County, Texas",Class A,32.7074673,-98.3964938
"Palo Pinto County, Texas",Class A,32.7074673,-98.3964938
"Palo Pinto County, Texas",Class B,32.7074673,-98.3964938
"Palo Pinto County, Texas",Class B,32.7074673,-98.3964938
"Panola County, Texas",Class A,32.1920035,-94.315422
"Panola County, Texas",Class A,32.1920035,-94.315422
"Panola County, Texas",Class A,32.1920035,-94.315422
"Panola County, Texas",Class A,32.1920035,-94.315422
"Parker County, Texas",Class A,32.7415519,-97.87216
"Parker County, Texas",Class A,32.7415519,-97.87216
"Parker County, Texas",Class A,32.7415519,-97.87216
"Parker County, Texas",Class A,32.7415519,-97.87216
"Parker County, Texas",Class A,32.7415519,-97.87216
"Parker County, Texas",Class A,32.7415519,-97.87216
"Parker County, Texas",Class B,32.7415519,-97.87216
"Parker County, Texas",Class B,32.7415519,-97.87216
"Pecos County, Texas",Class B,30.8253214,-102.6216211
"Pecos County, Texas",Class A,30.8253214,-102.6216211
"Polk County, Texas",Class B,30.7150882,-94.81059549999999
"Polk County, Texas",Class B,30.7150882,-94.81059549999999
"Polk County, Texas",Class B,30.7150882,-94.81059549999999
"Polk County, Texas",Class B,30.7150882,-94.81059549999999
"Randall County, Texas",Class B,34.9020377,-101.7979613
"Red River County, Texas",Class B,33.6072302,-94.976654
"Red River County, Texas",Class A,33.6072302,-94.976654
"Red River County, Texas",Class B,33.6072302,-94.976654
"Red River County, Texas",Class B,33.6072302,-94.976654
"Red River County, Texas",Class B,33.6072302,-94.976654
"Roberts County, Texas",Class A,35.8540979,-100.8903099
"Rusk County, Texas",Class B,32.1741887,-94.81059549999999
"Rusk County, Texas",Class B,32.1741887,-94.81059549999999
"Rusk County, Texas",Class A,32.1741887,-94.81059549999999
"Rusk County, Texas",Class A,32.1741887,-94.81059549999999
"Rusk County, Texas",Class A,32.1741887,-94.81059549999999
"Rusk County, Texas",Class A,32.1741887,-94.81059549999999
"Rusk County, Texas",Class A,32.1741887,-94.81059549999999
"Rusk County, Texas",Class B,32.1741887,-94.81059549999999
"Sabine County, Texas",Class A,31.2974233,-93.8248241
"Sabine County, Texas",Class B,31.2974233,-93.8248241
"San Augustine County, Texas",Class A,31.4699363,-94.15137639999999
"San Jacinto County, Texas",Class A,30.5187687,-95.1432068
"San Jacinto County, Texas",Class B,30.5187687,-95.1432068
"San Jacinto County, Texas",Class B,30.5187687,-95.1432068
"San Jacinto County, Texas",Class B,30.5187687,-95.1432068
"San Jacinto County, Texas",Class A,30.5187687,-95.1432068
"San Jacinto County, Texas",Class A,30.5187687,-95.1432068
"San Jacinto County, Texas",Class A,30.5187687,-95.1432068
"Smith County, Texas",Class A,32.3352505,-95.3102505
"Smith County, Texas",Class B,32.3352505,-95.3102505
"Smith County, Texas",Class A,32.3352505,-95.3102505
"Smith County, Texas",Class A,32.3352505,-95.3102505
"Smith County, Texas",Class A,32.3352505,-95.3102505
"Smith County, Texas",Class A,32.3352505,-95.3102505
"Sutton County, Texas",Class B,30.5598827,-100.5296115
"Tarrant County, Texas",Class A,32.7732044,-97.35165579999999
"Tarrant County, Texas",Class A,32.7732044,-97.35165579999999
"Throckmorton County, Texas",Class B,33.1814565,-99.2785583
"Tom Green County, Texas",Class A,31.3839017,-100.439656
"Tom Green County, Texas",Class A,31.3839017,-100.439656
"Travis County, Texas",Class B,30.2097015,-97.69822719999999
"Tyler County, Texas",Class B,30.7324447,-94.315422
"Tyler County, Texas",Class A,30.7324447,-94.315422
"Upshur County, Texas",Class A,32.7099747,-94.976654
"Van Zandt County, Texas",Class A,32.4936974,-95.81428849999999
"Van Zandt County, Texas",Class B,32.4936974,-95.81428849999999
"Victoria County, Texas",Class A,28.7712909,-97.0068393
"Walker County, Texas",Class A,30.6815394,-95.6457951
"Walker County, Texas",Class A,30.6815394,-95.6457951
"Walker County, Texas",Class A,30.6815394,-95.6457951
"Walker County, Texas",Class A,30.6815394,-95.6457951
"Walker County, Texas",Class B,30.6815394,-95.6457951
"Wharton County, Texas",Class A,29.36909319999999,-96.15269850000001
"Wharton County, Texas",Class A,29.36909319999999,-96.15269850000001
"Wilbarger County, Texas",Class A,34.0688089,-99.2785583
"Williamson County, Texas",Class B,30.7591685,-97.69822719999999
"Williamson County, Texas",Class A,30.7591685,-97.69822719999999
"Wise County, Texas",Class A,33.2895861,-97.69822719999999
"Wood County, Texas",Class A,32.8296216,-95.35208759999999
"Wood County, Texas",,32.8296216,-95.35208759999999
"Wood County, Texas",Class A,32.8296216,-95.35208759999999
"Wood County, Texas",Class B,32.8296216,-95.35208759999999
"Beaver County, Utah",Class A,38.3266376,-113.287085
"Box Elder County, Utah",Class B,41.5380087,-113.1918021
"Cache County, Utah",Class A,41.7560026,-111.7614661
"Cache County, Utah",Class B,41.7560026,-111.7614661
"Cache County, Utah",Class B,41.7560026,-111.7614661
"Cache County, Utah",Class A,41.7560026,-111.7614661
"Cache County, Utah",Class A,41.7560026,-111.7614661
"Cache County, Utah",Class A,41.7560026,-111.7614661
"Carbon County, Utah",Class A,39.6479807,-110.6168921
"Daggett County, Utah",Class B,40.9053845,-109.5211063
"Daggett County, Utah",Class B,40.9053845,-109.5211063
"Daggett County, Utah",Class A,40.9053845,-109.5211063
"Davis County, Utah",Class A,40.9628845,-112.0953297
"Davis County, Utah",Class A,40.9628845,-112.0953297
"Duchesne County, Utah",Class B,40.2172448,-110.5215459
"Duchesne County, Utah",Class B,40.2172448,-110.5215459
"Duchesne County, Utah",Class B,40.2172448,-110.5215459
"Emery County, Utah",Class A,39.0738385,-110.7122465
"Emery County, Utah",Class B,39.0738385,-110.7122465
"Emery County, Utah",Class A,39.0738385,-110.7122465
"Garfield County, Utah",Class A,37.8400344,-111.2845025
"Garfield County, Utah",,37.8400344,-111.2845025
"Millard County, Utah",Class A,39.0611744,-113.1918021
"Morgan County, Utah",Class A,41.0576176,-111.6183755
"Morgan County, Utah",Class A,41.0576176,-111.6183755
"Piute County, Utah",Class A,38.3997408,-112.1430215
"Rich County, Utah",Class A,41.5629707,-111.1891151
"Salt Lake County, Utah",Class B,40.644188,-111.9522491
"Salt Lake County, Utah",Class A,40.644188,-111.9522491
"San Juan County, Utah",Class A,37.4634157,-109.7591675
"San Juan County, Utah",Class A,37.4634157,-109.7591675
"Sanpete County, Utah",Class A,39.3090085,-111.5706786
"Sevier County, Utah",Class B,38.7333524,-111.6660725
"Sevier County, Utah",Class A,38.7333524,-111.6660725
"Summit County, Utah",Class A,40.8297566,-110.9983515
"Summit County, Utah",Class B,40.8297566,-110.9983515
"Summit County, Utah",Class A,40.8297566,-110.9983515
"Summit County, Utah",Class A,40.8297566,-110.9983515
"Summit County, Utah",Class A,40.8297566,-110.9983515
"Summit County, Utah",Class A,40.8297566,-110.9983515
"Tooele County, Utah",Class A,40.507092,-113.0011989
"Uintah County, Utah",Class A,40.1069499,-109.3783206
"Uintah County, Utah",Class A,40.1069499,-109.3783206
"Uintah County, Utah",Class A,40.1069499,-109.3783206
"Utah County, Utah",,40.0966287,-111.5706786
"Utah County, Utah",Class A,40.0966287,-111.5706786
"Utah County, Utah",Class A,40.0966287,-111.5706786
"Utah County, Utah",Class B,40.0966287,-111.5706786
"Utah County, Utah",Class A,40.0966287,-111.5706786
"Utah County, Utah",Class A,40.0966287,-111.5706786
"Wasatch County, Utah",Class B,40.3629418,-110.9983515
"Washington County, Utah",Class A,37.3224877,-113.4776098
"Weber County, Utah",Class A,41.2602635,-111.9522491
"Weber County, Utah",Class A,41.2602635,-111.9522491
"Weber County, Utah",Class B,41.2602635,-111.9522491
"Weber County, Utah",Class B,41.2602635,-111.9522491
"Weber County, Utah",Class A,41.2602635,-111.9522491
"Weber County, Utah",Class A,41.2602635,-111.9522491
"Accomack County, Virginia",Class B,37.7063323,-75.8069082
"Amelia County, Virginia",Class B,37.3212714,-77.973865
"Amherst County, Virginia",Class B,37.5588285,-79.1096901
"Amherst County, Virginia",Class B,37.5588285,-79.1096901
"Augusta County, Virginia",Class B,38.2004562,-79.24511489999999
"Augusta County, Virginia",Class B,38.2004562,-79.24511489999999
"Bath County, Virginia",Class A,38.111733,-79.6502105
"Bedford County, Virginia",Class A,37.2538794,-79.4703885
"Botetourt County, Virginia",Class A,37.5774613,-79.7848422
"Botetourt County, Virginia",,37.5774613,-79.7848422
"Brunswick County, Virginia",Class B,36.7570589,-77.8367282
"Brunswick County, Virginia",Class B,36.7570589,-77.8367282
"Buchanan County, Virginia",Class B,37.2403134,-81.9971108
"Caroline County, Virginia",Class B,38.0445557,-77.2864879
"Carroll County, Virginia",Class B,36.6778699,-80.7214417
"Carroll County, Virginia",Class B,36.6778699,-80.7214417
"Chesapeake City County, Virginia",Class B,36.7682088,-76.2874927
"Chesapeake City County, Virginia",Class B,36.7682088,-76.2874927
"Chesterfield County, Virginia",Class B,37.3673217,-77.6077865
"Dickenson County, Virginia",Class B,37.0929465,-82.34518899999999
"Fairfax County, Virginia",Class B,38.74389439999999,-77.2405153
"Fairfax County, Virginia",Class B,38.74389439999999,-77.2405153
"Fairfax County, Virginia",Class B,38.74389439999999,-77.2405153
"Floyd County, Virginia",Class A,36.9446308,-80.32131059999999
"Franklin County, Virginia",Class B,36.9458815,-79.8296743
"Franklin County, Virginia",Class A,36.9458815,-79.8296743
"Franklin County, Virginia",Class B,36.9458815,-79.8296743
"Franklin County, Virginia",Class A,36.9458815,-79.8296743
"Giles County, Virginia",Class B,37.3132885,-80.6770787
"Giles County, Virginia",Class B,37.3132885,-80.6770787
"Giles County, Virginia",Class A,37.3132885,-80.6770787
"Giles County, Virginia",Class A,37.3132885,-80.6770787
"Grayson County, Virginia",Class B,36.6721195,-81.20781640000001
"Greene County, Virginia",Class B,38.3120359,-78.4524591
"Halifax County, Virginia",Class B,36.6945049,-78.9288242
"Henry County, Virginia",Class A,36.6588867,-79.96403389999999
"Highland County, Virginia",Class B,38.3999743,-79.60528839999999
"James City County, Virginia",Class A,37.3002132,-76.8028933
"Loudoun County, Virginia",Class A,39.076767,-77.6536125
"Louisa County, Virginia",Class B,37.9925909,-77.973865
"Mecklenburg County, Virginia",Class B,36.6421724,-78.3842227
"Middlesex County, Virginia",Class A,37.6040106,-76.5257007
"Montgomery County, Virginia",Class B,37.2070304,-80.4103957
"Montgomery County, Virginia",Class A,37.2070304,-80.4103957
"Nottoway County, Virginia",Class A,37.1148487,-78.0195387
"Nottoway County, Virginia",Class B,37.1148487,-78.0195387
"Pittsylvania County, Virginia",Class B,36.7440186,-79.4703885
"Prince George County, Virginia",Class A,37.1593052,-77.2405153
"Prince William County, Virginia",Class B,38.7838939,-77.6077865
"Prince William County, Virginia",Class B,38.7838939,-77.6077865
"Prince William County, Virginia",Class B,38.7838939,-77.6077865
"Roanoke County, Virginia",Class A,37.2467123,-80.1205256
"Roanoke County, Virginia",Class A,37.2467123,-80.1205256
"Rockbridge County, Virginia",Class B,37.8062214,-79.5153773
"Rockingham County, Virginia",Class A,38.5825919,-78.8835548
"Rockingham County, Virginia",Class A,38.5825919,-78.8835548
"Rockingham County, Virginia",Class B,38.5825919,-78.8835548
"Rockingham County, Virginia",Class A,38.5825919,-78.8835548
"Rockingham County, Virginia",Class B,38.5825919,-78.8835548
"Rockingham County, Virginia",Class A,38.5825919,-78.8835548
"Rockingham County, Virginia",Class A,38.5825919,-78.8835548
"Scott County, Virginia",Class B,36.6815794,-82.605118
"Scott County, Virginia",Class B,36.6815794,-82.605118
"Shenandoah County, Virginia",Class A,38.8413778,-78.5660852
"Shenandoah County, Virginia",Class B,38.8413778,-78.5660852
"Shenandoah County, Virginia",Class B,38.8413778,-78.5660852
"Shenandoah County, Virginia",Class B,38.8413778,-78.5660852
"Smyth County, Virginia",Class A,36.8687921,-81.5596427
"Smyth County, Virginia",Class A,36.8687921,-81.5596427
"Spotsylvania County, Virginia",Class B,38.204165,-77.6077865
"Stafford County, Virginia",Class B,38.4334566,-77.4242972
"Surry County, Virginia",Class A,37.1185515,-76.8720961
"Surry County, Virginia",Class B,37.1185515,-76.8720961
"Tazewell County, Virginia",Class A,37.124747,-81.5596427
"Virginia Beach City County, Virginia",Class B,36.8516437,-75.97921939999999
"Warren County, Virginia",Class A,38.9331749,-78.24761459999999
"Warren County, Virginia",Class A,38.9331749,-78.24761459999999
"Warren County, Virginia",Class A,38.9331749,-78.24761459999999
"Warren County, Virginia",Class A,38.9331749,-78.24761459999999
"Washington County, Virginia",Class B,36.7678354,-81.9534815
"Wythe County, Virginia",Class B,36.9220162,-81.1196075
"Wythe County, Virginia",Class B,36.9220162,-81.1196075
"Wythe County, Virginia",Class A,36.9220162,-81.1196075
"Wythe County, Virginia",Class A,36.9220162,-81.1196075
"Bennington County, Vermont",Class A,43.0278745,-73.13496049999999
"Chittenden County, Vermont",Class A,44.3959289,-72.9962431
"Lamoille County, Vermont",Class A,44.64334179999999,-72.6314026
"Lamoille County, Vermont",Class B,44.64334179999999,-72.6314026
"Lamoille County, Vermont",Class A,44.64334179999999,-72.6314026
"Rutland County, Vermont",Class B,43.6448675,-72.99329689999999
"Washington County, Vermont",Class B,44.1986663,-72.6972529
"Windham County, Vermont",Class A,43.0151325,-72.8042797
"Windsor County, Vermont",Class A,43.4369244,-72.61511689999999
"Windsor County, Vermont",Class B,43.4369244,-72.61511689999999
"Benton County, Washington",Class A,46.3166362,-119.5021582
"Benton County, Washington",Class A,46.3166362,-119.5021582
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class A,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Chelan County, Washington",Class B,47.9445331,-120.6749068
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class A,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class A,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class A,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class A,48.11341179999999,-123.7985997
"Clallam County, Washington",Class A,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clallam County, Washington",Class B,48.11341179999999,-123.7985997
"Clark County, Washington",Class A,45.7466471,-122.5194378
"Clark County, Washington",Class A,45.7466471,-122.5194378
"Clark County, Washington",Class A,45.7466471,-122.5194378
"Clark County, Washington",Class B,45.7466471,-122.5194378
"Clark County, Washington",Class B,45.7466471,-122.5194378
"Clark County, Washington",Class B,45.7466471,-122.5194378
"Clark County, Washington",Class A,45.7466471,-122.5194378
"Columbia County, Washington",Class B,46.2775138,-117.814262
"Columbia County, Washington",Class B,46.2775138,-117.814262
"Columbia County, Washington",Class B,46.2775138,-117.814262
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class A,46.1746472,-122.7746902
"Cowlitz County, Washington",Class A,46.1746472,-122.7746902
"Cowlitz County, Washington",Class A,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class A,46.1746472,-122.7746902
"Cowlitz County, Washington",Class A,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Cowlitz County, Washington",Class A,46.1746472,-122.7746902
"Cowlitz County, Washington",Class B,46.1746472,-122.7746902
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class A,48.4718375,-118.4974069
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class B,48.4718375,-118.4974069
"Ferry County, Washington",Class A,48.4718375,-118.4974069
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class A,46.9953526,-123.7012468
"Grays Harbor County, Washington",Class B,46.9953526,-123.7012468
"Island County, Washington",Class B,48.19765,-122.579457
"Island County, Washington",Class A,48.19765,-122.579457
"Island County, Washington",Class B,48.19765,-122.579457
"Island County, Washington",Class B,48.19765,-122.579457
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class A,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"Jefferson County, Washington",Class B,47.7424541,-123.3040062
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class A,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"King County, Washington",,47.5480339,-121.9836029
"King County, Washington",Class B,47.5480339,-121.9836029
"Kitsap County, Washington",Class A,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class A,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class A,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class A,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class A,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kitsap County, Washington",Class B,47.6476607,-122.6412583
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class A,47.17495479999999,-120.9319411
"Kittitas County, Washington",Class B,47.17495479999999,-120.9319411
"Klickitat County, Washington",,45.888824,-120.9711029
"Klickitat County, Washington",Class A,45.888824,-120.9711029
"Klickitat County, Washington",Class A,45.888824,-120.9711029
"Klickitat County, Washington",Class B,45.888824,-120.9711029
"Klickitat County, Washington",Class A,45.888824,-120.9711029
"Klickitat County, Washington",Class A,45.888824,-120.9711029
"Klickitat County, Washington",Class B,45.888824,-120.9711029
"Klickitat County, Washington",Class B,45.888824,-120.9711029
"Klickitat County, Washington",Class A,45.888824,-120.9711029
"Klickitat County, Washington",Class B,45.888824,-120.9711029
"Klickitat County, Washington",Class A,45.888824,-120.9711029
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class B,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class B,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class B,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
"Lewis County, Washington",Class A,46.6195461,-122.4554639
